date,id,label,alpha,text
2014-06-05,3958,0,a,"@KeithMcCullough Giddyup!  $AAPL, $BAC, $TWTR - I'm buying."
2014-06-05,3959,0,a,"5 of my Big Six are #VSB status ($AAPL $AMZN $NFLX $PCLN $TSLA), only one is #VSS ($GOOGL). @Skipjackrick"
2014-06-05,3960,0,a,$AAPL looks a little top heavy 
2014-06-05,3961,0,a,"$AAPL: How Apple, Google are both winning: Andreessen "
2014-06-05,3962,0,a,"$AAPL What's New in iOS 8: Interactive Notifications, Contact Shortcuts "
2014-06-06,3963,1,a,"Sell $AAPL as much as you can, smart buyers need sellers ))"
2014-06-06,3964,1,a, $AAPL Apple heading to new all-time highs and no one can stop it  via @YahooFinance
2014-06-06,3965,1,a,"$AAPL Apple, Inc. opens up access to its WWDC developer utopia "
2014-06-06,3966,1,a,Will hardware makers accept $AAPL's #lightning connector pitch for headphones/peripherals?Just an #MFi idea for now 
2014-06-06,3967,1,a, a little inspiration #buy &amp; #hold #stock #options $SPY $AAPL $F $GLD $LNKD $TSLA $QQQ $IWM $BAC $WFC $XLF #RealTime ht…
2014-06-06,3968,1,a, a little inspiration #buy &amp; #hold #stock #options $SPY $AAPL $F $GLD $LNKD $TSLA $QQQ $IWM $BAC $WFC $XLF #RealTime ht…
2014-06-06,3969,1,a,Are you hanging on to $RF $YHOO $RS $AAPL #NASDAQ 
2014-06-06,3970,1,a,"Proprietary headphone connectors for $AAPL. It’s just arrogant enough, just preposterous enough to worry about."
2014-06-06,3971,1,a,  took gains at 7.75 from out buy this morning at 5.85 $AAPL june6 640 calls $MU $NFLX @DayTrader…
2014-06-06,3972,1,a," The next ""big thing"" for Apple? It's 7-for-1 stock split.  $AAPL #Apple"
2014-06-06,3973,1,a,  took gains at 7.75 from out buy this morning at 5.85 $AAPL june6 640 calls $MU $NFLX @DayTrader…
2014-06-06,3974,1,a,  took gains at 7.75 from out buy this morning at 5.85 $AAPL june6 640 calls $MU $NFLX @DayTrader…
2014-06-06,3975,1,a,Are you looking for winners like $BCR $LLL $MUR $AAPL #investing 
2014-06-06,3976,1,a,"Apple is up 23% ($103 billion in market cap) since reporting earnings on
4/23. $AAPL"
2014-06-06,3977,1,a,Could be breaktout time on $AGCO $EMR $PLL $AAPL #moneymanagement 
2014-06-06,3978,1,a,Are you hanging on to $RLGY $FLIR $NDAQ $AAPL #wallstreet 
2014-06-06,3979,1,a,$AAPL - Analyst: Apple’s iWatch Production Kicks Off This Month -&gt;  #stock #stocks #stockaction
2014-06-06,3980,1,a," If $AAPL goes down after stock split I will buy more! A lot more. I have 5 iPads at home, 3 iPhones. Oh, and 1 iPod. No b…"
2014-06-06,3981,1,a,$AAPL - Should you have a right to sell your ebooks and digital music? -&gt;  #stock #stocks #stockaction
2014-06-06,3982,1,a,"$AAPL - This Morning: Arista Soars, Look Out, Storage, Apples Rising Barometer -&gt;  #stock #stocks #stockaction"
2014-06-06,3983,1,a,Apple Inc.'s Beats Acquisition: The Best $3 Billion It's Ever Spent?  - $AAPL
2014-06-06,3984,1,a, Going to be a little weird to see Apple ($AAPL) trading around $92/share on Monday.  Has been a triple-digit stock since…
2014-06-06,3985,1,a,Digesting WWDC: Cloudy  $GOOG $GOOGL $FB $AAPL
2014-06-06,3986,1,a, $AAPL #bot (to open) July 2014 600.0 Puts @ 4.50 | Doubled position with small averaging down.
2014-06-06,3987,1,a, a little inspiration #buy &amp; #hold #stock #options $SPY $AAPL $F $GLD $LNKD $TSLA $QQQ $IWM $BAC $WFC $XLF #RealTime ht…
2014-06-06,3988,1,a,Apple's @BeatsbyDre acquisition is good for their brand!  $AAPL
2014-06-06,3989,1,a,Industries Apple Could Disrupt Next: TV #healthcare #automobile?  MT @HarvardBiz @ReneRohrbeck $AAPL
2014-06-06,3990,1,a,"Apple And Skyworks Are Both Heading Skyward  $SWKS, $AAPL"
2014-06-06,3991,1,a,  took gains at 7.75 from out buy this morning at 5.85 $AAPL june6 640 calls $MU $NFLX @DayTrader…
2014-06-06,3992,1,a,  took gains at 7.75 from out buy this morning at 5.85 $AAPL june6 640 calls $MU $NFLX @DayTrader…
2014-06-06,3993,1,a,  took gains at 7.75 from out buy this morning at 5.85 $AAPL june6 640 calls $MU $NFLX @DayTrader…
2014-06-06,3994,1,a,  took gains at 7.75 from out buy this morning at 5.85 $AAPL june6 640 calls $MU $NFLX @DayTrader…
2014-06-06,3995,1,a,"Another $AAPL Acquisition! #SpotSetter

"
2014-06-06,3996,1,a,Will Microsoft Corporation Hurt Apple With the Surface Pro 3?..  $AAPL #tech #stocks
2014-06-06,3997,1,a,Apple's effort to make China a growth hub hinges on winning over more developers like Woody Wan. $AAPL  by @satariano
2014-06-06,3998,1,a,Dont want to lose like you did with $V $RF $KORS $AAPL Must see 
2014-06-06,3999,1,a,"How the NSA Bugs Your Powered-Off iPhone, &amp; How to Stop Them  #cybersecurity #infosec #privacy #tech $AAPL #DFU"
2014-06-06,4000,1,a,Make sure to watch the market today. Big news w the split happening at $AAPL Do u buy in now?
2014-06-06,4001,1,a,Just a friendly reminder that the $AAPL stock-split is a completely irrelevant news story.
2014-06-06,4002,1,a," Awesome new watch list for tmrw, June 6th with $ZBB $LIQD $ICLD $BODY $RFMK $MDNT  #stocks $AAPL $…"
2014-06-06,4003,1,a,  took gains at 7.75 from out buy this morning at 5.85 $AAPL june6 640 calls $MU $NFLX @DayTrader…
2014-06-06,4004,1,a,$UDR Some Stocks to Watch $FSL $CVA  $AAPL #economy 
2014-06-06,4005,1,a,  took gains at 7.75 from out buy this morning at 5.85 $AAPL june6 640 calls $MU $NFLX @DayTrader…
2014-06-06,4006,1,a,  took gains at 7.75 from out buy this morning at 5.85 $AAPL june6 640 calls $MU $NFLX @DayTrader…
2014-06-06,4007,1,a,  took gains at 7.75 from out buy this morning at 5.85 $AAPL june6 640 calls $MU $NFLX @DayTrader…
2014-06-06,4008,1,a,  took gains at 7.75 from out buy this morning at 5.85 $AAPL june6 640 calls $MU $NFLX @DayTrader…
2014-06-06,4009,1,a,  took gains at 7.75 from out buy this morning at 5.85 $AAPL june6 640 calls $MU $NFLX @DayTrader…
2014-06-06,4010,1,a,  took gains at 7.75 from out buy this morning at 5.85 $AAPL june6 640 calls $MU $NFLX @DayTrader…
2014-06-06,4011,1,a,"Apple, Google, others promise $2M each to hold Super Bowl 50 in Bay Area $AAPL $GOOGL "
2014-06-06,4012,1,a,Great  #Stock Newsletter you must have $BEAM $AVGO $AEP $AAPL Goto 
2014-06-09,4013,0,a,"$AAPL Apple to make 3-5 million smartwatches monthly, sales begin October: report "
2014-06-09,4014,0,a,$AAPL Apple May Build 5 Million Smartwatches a Month 
2014-06-09,4015,0,a,$AAPL: Apple Is Launching A Vast Project To Map The Inside Of Every Large Bui... 
2014-06-09,4016,0,a,Sick and Tired of losing money on $WYNN $OMC $LLL $AAPL #liquidity 
2014-06-09,4017,0,a,$AAPL - Four Best Features Apple Announced at the WWDC -&gt;  #stock #stocks #stockaction
2014-06-09,4018,0,a, $AAPL will open Monday morning at $92.22.  Don’t panic.
2014-06-09,4019,0,a,$AAPL Apple Inc’s ‘‘Hidden’’ Cloud Comes Out Into the Open 
2014-06-09,4020,0,a, ((((000)))) Wake UP TRADERS ! starting in a few minutes Sat. Chart &amp; Chat webinar   $AAPL $IWM $FDO $…
2014-06-09,4021,0,a,Are you Bullish on these #stocks $GMT $CHS $DECK  $AAPL Click 
2014-06-09,4022,0,a,Is it breakout time on $CBI $OKE $GMCR $AAPL #investing 
2014-06-09,4023,0,a," ""When A Trade Turns Into An Investment… ""  by @andrewnyquist $SPY $GLD $AAPL $LNKD $STUDY"
2014-06-09,4024,0,a," With Ultra HD Emerging, Is Apple Eyeing Pixelworks?  $AAPL #APPLE $PXLW"
2014-06-09,4025,0,a,"Apple to Launch First Wearable Device in October: Reports $AAPL #aapl
"
2014-06-09,4026,0,a,"$AAPL 1.6 billion shares, now 12.6 billion shares outstanding... that's ""billion"" people.. Say goodbye to those $20 swing days..."
2014-06-09,4027,0,a,This year is full speed ahead for Apple   $AAPL via @Chris_Ciaccia
2014-06-09,4028,0,a,Seeking the next hot #pennystock $URS $X $LTD  $AAPL #wallstreet 
2014-06-09,4029,0,a,Are you Bearish on these #stocks $TROW $CYN $C $AAPL #financial 
2014-06-09,4030,0,a, Beta week 1 in the books. The more data accumulated the tighter calcs will become $AAPL 
2014-06-09,4031,0,a,@Eric_Loeffler @CharlesSchwab @deanloeffler @Kevin_Loeffler @nmjohnson1 @JTPedersen1 good luck...great news for shareholders $AAPL
2014-06-09,4032,0,a,Platinum Members saw our Penny Stock Picks gain 450% in the past week! Huge Update:  $IBM $GOOG $AAPL
2014-06-09,4033,0,a,"RT .@smokinhotashley:
CNBC is brilliant to highlight @petenajarian &amp; John with this segment. #STELLAR $AAPL"
2014-06-09,4034,0,a," $AAPL $GOOG $FB $TWTR $NFLX 
$JOY 10000% 
ماشاء الله "
2014-06-09,4035,0,a, looks like $AAPL can be a Fab 5 candidate now. $100 Roll baby lol
2014-06-09,4036,0,a,$AAPL: Apple splits shares to make them affordable 
2014-06-09,4037,0,a, Another big milestone for Apple? The stock split $AAPL  
2014-06-09,4038,0,a,"¿iWatch en otoño? @CNBC: Apple to launch new product in October, report says:  cc @a_martinoro $AAPL #iWatch"
2014-06-09,4039,0,a,Are you hanging on to $SIG $RGLD $HHC $AAPL View now 
2014-06-09,4040,0,a,Avoid mistakes like $AFG $NU $LEN  $AAPL #wallstreet 
2014-06-09,4041,0,a,"""@MarketWatch: Will you buy Apple after the 7-for-1 split? Vote here $AAPL """
2014-06-09,4042,0,a,"$AAPL: For Good or Bad, Apple, Inc.s Swift Will Change Everything "
2014-06-09,4043,0,a, Have u logged into ur brokerage account yet? 7X the amout of $AAPL SHARES  with $644 price means we're hella rich lol!
2014-06-09,4044,0,a,$DAL Are you thinking of selling $DWA $BIIB $AAPL Try this 
2014-06-09,4045,0,a,$AAPL It Was Only A Matter Of Time…The Apple Smartwatch Is Set To Launch In ... 
2014-06-09,4046,0,a, Did @WSJ just compare Dr. Dre with Steve Jobs? Oh yes they did. #Apple $AAPL 
2014-06-09,4047,0,a,5 Stocks you should be watching $ALL $KAR $DRE $AAPL Worth a look 
2014-06-09,4048,0,a,"$AAPL  possibility of it being going to the 102.55 area on Friday the 13th.
102.55 = 
1 + 0 + 2 + 5 + 5 = 13"
2014-06-09,4049,0,a,Great #Pennystock #research $CHD $KORS $CFN $AAPL Give it a try 
2014-06-09,4050,0,a," Произошел сплит акций $AAPL, теперь акции в 7 раз доступней.
Закупиться что ли?"
2014-06-09,4051,0,a,ospreyeye: $AAPL: CLOSED @ 93.70 ON THE 1ST DAY 
2014-06-09,4052,0,a,$AAPL Google Wants In on Apple Inc.'s iBeacon Party 
2014-06-09,4053,0,a,¿Estamos listos para arrancar con el Split de $AAPL? 
2014-06-09,4054,0,a," $AAPL opens down over $500, SELL SELL SELL!!!"
2014-06-09,4055,0,a, $AAPL closed Friday at $645.57. It will open Monday around $92 after a 7-for-1 stock split. …
2014-06-09,4056,0,a,"$AAPL This Morning: Apple Post-Split, Questioning Google Acquisitions, Praise for ... "
2014-06-09,4057,0,a,What Do The #Analysts Think About #Apple's #WWDC Announcements? $AAPL  
2014-06-09,4058,0,a,Garbage are all financial media resources who post idiotic -85% drop on $AAPL due to split and can't fix ASAP
2014-06-09,4059,0,a,$AAPL 7:1 split
2014-06-09,4060,0,a,Apple's PT raised by Stifel to $110.00. buy rating.  $AAPL #AAPL
2014-06-09,4061,0,a, More shares have traded in $AAPL today than $SPY
2014-06-09,4062,0,a,
2014-06-09,4063,0,a,"$AAPL: My Pair Trade, Long Apple/Short BlackBerry, Is Up 100%, Has The Worm T... "
2014-06-09,4064,0,a,If you're not long $AAPL...you should be. #spx
2014-06-09,4065,0,a,Will the Apple stock split attract #retail investors? These traders think so:  $AAPL
2014-06-09,4066,0,a,Good Morning seven times as many $AAPL shares!
2014-06-09,4067,0,a,our $AAPL $fb $SPY calls rockin' hard - lovin it  $GOOG $NFLX $FB $VXX $PCLN $F $GM $TSLA $QQQ $SPY $AMZN $YY $RIO
2014-06-09,4068,0,a,$AAPL - [video] Apples 7:1 Stock Split: Is It Time to Buy? -&gt;  #stock #stocks #stockaction
2014-06-09,4069,0,a,10 things in tech you need to know right now - Apple stock splits today $AAPL 
2014-06-09,4070,0,a, Apple Inc. gained 1.60% $AAPL (via @TrendingApp) 
2014-06-09,4071,0,a,$AAPL - TECH STOCKS: Apple Closes With Gains After 7-for-1 Stock Split 
2014-06-09,4072,0,a,
2014-06-09,4073,0,a," $AAPL, $FDO, $ZEN, $TSN and $ADI "
2014-06-09,4074,0,a,$CRUS $AAPL $MXIM Pacific Crest believes Cirrus has lost audio amp on next-gen Apple products: Full Story 
2014-06-09,4075,0,a,In every chart $AAPL is on fire
2014-06-09,4076,0,a," $AAPL trading over 1M options today, 2.5X average, calls account for 700K contracts, nearly 3X avg."
2014-06-09,4077,0,a, Apple ($AAPL) stock split 7 to 1 - closed at $647 and will open at $92 per share.
2014-06-09,4078,0,a,Dont want to lose like you did with $PM $NUAN $PNRA $AAPL #economy 
2014-06-09,4079,0,a,  $AAPL
2014-06-09,4080,0,a,Are you looking for winners like $PG $PNC $LLY $AAPL #Research 
2014-06-09,4081,0,a,$AAPL splitting today. Options are looking REALLY nice now.
2014-06-09,4082,0,a," $AAPL opens down over $500, SELL SELL SELL!!!"
2014-06-09,4083,0,a,If want $AAPL now is the time
2014-06-09,4084,0,a, bobirw: Short 1000 $AAPL at 93.47: bobirw  
2014-06-09,4085,0,a, $AAPL is the top trending ticker on StockTwits. It's set to open at $92/share after its 7-for-1 split 
2014-06-09,4086,0,a," $AAPL $GOOG $FB $TWTR $NFLX
$AYI 135 call 22 nov OP : 6.5$
High: 16$"
2014-06-09,4087,0,a,$VNTA #Stock Market Reports on stocks like $INGR $CSX  $AAPL Worth a look 
2014-06-09,4088,0,a,$AAPL: Apple may tweak Beats sets 
2014-06-09,4089,0,a, 47% of volume in $AAPL today is off-exchange (Dark Pools + Internalizers). That's a lot of missing price discovery
2014-06-09,4090,0,a,$AAPL - TECH STOCKS: Apple Gains More Ground After 7-for-1 Stock Split 
2014-06-09,4091,0,a, One Apple share $AAPL went from $645.57 on Friday to about $92.44 - will you buy?
2014-06-10,4092,0,a,  $AAPL
2014-06-10,4093,0,a,$MS Kathy Huberty believes $AAPL has strong 2Q. 
2014-06-10,4094,0,a,"For Apple, Marketing Is a Whole New Game   &lt;-scaling to 1000 people in-house $AAPL"
2014-06-10,4095,0,a,$STI Do you think you should hold $PFE $BIIB $AAPL Worth a look 
2014-06-10,4096,0,a,$AAPL: Apple and the Message Behind the Stock Split 
2014-06-10,4097,0,a,$AAPL - Apple Beefs Up iOS 8 Security In Preparation For Launch Of Secure Smar... -&gt;  #stock #stocks #stockaction
2014-06-10,4098,0,a,$pmbs LEVEL 2! $AAPL $BABL $MINE $TBEV $INOH $LQMT $MINE HITTIN ANYTHING &amp; EVERYTHING OUT THE BALLPARK  CLICK THE PAW!
2014-06-10,4099,0,a,EU to launch formal investigation into Apple's Irish tax deal: TV..  $AAPL #tech #stocks
2014-06-10,4100,0,a,Is Facebook Inc. the Newest Frenemy of Apple Inc.?..  $AAPL #tech #stocks
2014-06-10,4101,0,a,$HBAN Are you hanging on to $NATI $STWD $AAPL #Stock 
2014-06-10,4102,0,a,$AAPL Apple Inc. (AAPL) Not Worth Chasing Now: Colin Gillis | Tech Insider 
2014-06-10,4103,0,a,"For $AAPL, #Marketing Is a Whole New Game As They Build A Mega #InternalAgency "
2014-06-10,4104,0,a,$AAPL - TECH STOCKS: Apple Inches Upward; EBay Falls 
2014-06-10,4105,0,a,$AAPL - Apple Could Sell 39M iPhones in Record June Quarter -&gt;  #stock #stocks #stockaction
2014-06-10,4106,0,a,PHT Day Trade Set Ups 6/10/2014 – $AAPL $BIG $BX $DDD $FEYE $FSLR $GME $MYGN $RAX $SINA 
2014-06-10,4107,0,a,@alisaparenti True. $33B. Could argue you don't need $TRV since Dow has $AXP $JPM $GS. But $AAPL should be there. $WFC too for that matter.
2014-06-10,4108,0,a,"$AAPL - Apple, Inc.s iWatch Could Revolutionize the Wearables Category -&gt;  #stock #stocks #stockaction"
2014-06-10,4109,0,a, Funneling the 99% into the top 1%. Mislead retail investors buying $AAPL today because of a stock split and rigged analyst …
2014-06-10,4110,0,a,$AAPL 52-week highs. About 5% away from all-time highs.
2014-06-10,4111,0,a, $AAPL Katy Huberty's AlphaWise Survey Showing Strong Demand For Apple's iPhone 
2014-06-10,4112,0,a,""" @rblotnicky: Lol... CNBC #FAIL $AAPL ”"" some where a  grandma is freaking out right now"
2014-06-10,4113,0,a,I'm going to wake up laughing if Trainer ends up making a correct call by saying Apple stock is worth $240. $AAPL #SevenForOne
2014-06-10,4114,0,a,"$AAPL - TECH STOCKS: Apple, EBay Diverge In Mild Tech Trading "
2014-06-10,4115,0,a,Dollar$OnPennies: $AAPL Gallery View 
2014-06-10,4116,0,a,Split-Screen Multitasking Coming To #iPad -  - $AAPL
2014-06-10,4117,0,a," @CNBC RT $NFLX  Algos setup in SIGMA-X CROSSFINDER LTS T/S BUY, P/T 430 #HFT $PCLN $BIDU $FB $TWTR $TSLA $PCLN $AMZN $AAPL…"
2014-06-10,4118,0,a, bobirw: $AAPL Apple price target raised to $110 from: bobirw  
2014-06-10,4119,0,a,$AAPL received a new alert. Find out why at  #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 439
2014-06-10,4120,0,a,$AAPL EU to launch formal investigation into Apple's Irish tax deal - TV 
2014-06-10,4121,0,a,"$NQ at least $FEYE, $FB and $AAPL adding green to my screen"
2014-06-10,4122,0,a,$AAPL still trending up after the stock split 
2014-06-10,4123,0,a,$TEL Stocks to Watch this week $FOXA $ISRG $AAPL View now 
2014-06-10,4124,0,a,"Toppy Tuesday - S&amp;P 1,950 Edition  $SPX $RUT $GLD $TQQQ $AAPL $TZA $TNA $SHLD $RIG $VLO $GE $KBH $IGT  "
2014-06-10,4125,0,a,Buy or sell? $SIG $AXP $AAPL $PCLN Must have 
2014-06-10,4126,0,a,$AAPL if y'all follow Icahn into trades buy $FNMA instead.  Much more wiggle room in the short term IMO.
2014-06-10,4127,0,a,"$AAPL - Facebook: Theoretical, but Unlikely, Risk Apple Would Restrict App Ads... -&gt;  #stock #stocks #stockaction"
2014-06-10,4128,0,a, Funneling the 99% into the top 1%. Mislead retail investors buying $AAPL today because of a stock split and rigged analyst …
2014-06-10,4129,0,a,  $AAPL
2014-06-11,4130,0,a,Published $AAPL estimate on Estimize: +0.16 EPS and +319.82M Revs compared to Wall Street's consensus. 
2014-06-11,4131,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4132,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4133,0,a,Android's App Engagement Higher Than iOS But Apple Drives Higher eCommerce Sales..  $AAPL #tech #stocks
2014-06-11,4134,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4135,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4136,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4137,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4138,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4139,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4140,0,a, …
2014-06-11,4141,0,a,"$AAPL: The probe by the European Commission, the EU's executive arm, will center on generous tax arrangements... "
2014-06-11,4142,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4143,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4144,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4145,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4146,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4147,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4148,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4149,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4150,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4151,0,a,Will #Samsung's #S5 Success Hurt #Apple Inc? $SSNLF $AAPL  via @themotleyfool #iPhone
2014-06-11,4152,0,a,$GOOG $AAPL A Google Acquisition Of Songza Would Be A Shrewd Move - Google Inc. 
2014-06-11,4153,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4154,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4155,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4156,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4157,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4158,0,a,"Even Before iPhone 6, Can Apple Inc. Post an iPhone Blowout This Quarter?..  $AAPL #tech #stocks"
2014-06-11,4159,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4160,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4161,0,a,$SLH Seeking the next stock like $ORI $BA $AAPL Must have 
2014-06-11,4162,0,a,Avoid mistakes like $ABT $GHC $GILD $AAPL #financial 
2014-06-11,4163,0,a, EZ2: COVERAGE REITERATED: Apple ($AAPL) reiterated by Monness C  
2014-06-11,4164,0,a,This is what happens when $AAPL and $XLF both go down at the same time.
2014-06-11,4165,0,a," $AAPL $GOOG $FB $TWTR $NFLX
$AMCC 12.50 call Aug op:1.25"
2014-06-11,4166,0,a,"$AAPL the $91.75 is ""critical"" support - a break below is chaos....lower and lower and lower!!!"
2014-06-11,4167,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4168,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4169,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4170,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4171,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4172,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4173,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4174,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4175,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4176,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4177,0,a,Russia arrests 2 suspected Apple hackers:  $AAPL
2014-06-11,4178,0,a,"$AAPL Apple catches up with Mac Pro demand, shipping times fall to 24 hours  Forum: "
2014-06-11,4179,0,a,It looks like $NEWL is on its way to +$1. $NEWL + two new eco-ships = new company. $DRYS $FRO $TSLA $GOOG $AAPL $TSLA
2014-06-11,4180,0,a,Subscribe to our daily stock alerts here :   #trading #investing #wealth $FB $TWTR $AAPL $LNKD
2014-06-11,4181,0,a, Try Chaikin Analytics Today For Free  $FB $AAPL $TWTR $GOOG $AMZN $GRPN $MINE $IBM $SPY $SCRC $D…
2014-06-11,4182,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4183,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4184,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4185,0,a,$AAPL Bullish Power Gauge Stock unaffected by EU tax probe...buy dips
2014-06-11,4186,0,a,Trading $SPY contracts live; $ES_F $VXX $AAPL 
2014-06-11,4187,0,a,"all out this $AAPL position for -0.01 .. basically flat, don't have the patience for these games"
2014-06-11,4188,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-11,4189,0,a,"$AAPL 
Support: 92.64  90.25  87.89  85.56  83.26  81.00
Resistance: 
95.06
97.51
100.00 
102.51
105.06
107.64"
2014-06-11,4190,0,a,$YELP and $FB look pretty good together. Watch out $AAPL $GOOG $YHOO $MSFT $EBAY $AMZN 
2014-06-11,4191,0,a,#Stock Watchlist you should be looking at $AON $LECO $HSP $AAPL #NASDAQ 
2014-06-11,4192,0,a,"VLC for iOS, Android getting Chromecast support $AAPL $GOOGL "
2014-06-11,4193,0,a,Are you considering buying $PF $AIG $WCRX $AAPL Must have 
2014-06-12,4194,0,a,$AAPL New iPhone 6 images emerge from iPhone 5C leaker 
2014-06-12,4195,0,a,Xiaomi Is A Big Threat To Apple $AAPL@Mahons21  
2014-06-12,4196,0,a," $AAPL granted patent for a weightlifting tracking system, prolly for rumored #iWatch. Cool, so now they'll track me pumpin…"
2014-06-12,4197,0,a, $APPZ HERE WE GOOOO ALERT WENT OUT !!!! $BABL $MINE $TBEV $DVAX $AMMG $AAPL $TWTR $TIGER
2014-06-12,4198,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-12,4199,0,a,$TMO Best research on #stocks such s $SPLK $PG $AAPL Must see 
2014-06-12,4200,0,a,$HRC Seeking the next hot #pennystock $AFL $HTS  $AAPL #personalfinance 
2014-06-12,4201,0,a,$AAPL - Will This Apple Inc. Supplier Continue To Grow Earnings? -&gt;  #stock #stocks #stockaction
2014-06-12,4202,0,a,Find the next hot #pennystock $SWY $C $ALKS $AAPL #wallstreet 
2014-06-12,4203,0,a,I hope 500% profit is ok with you... we are beyond it on our $AAPL puts 
2014-06-12,4204,0,a,$AAPL - Starbucks charges up retail - again -&gt;  #stock #stocks #stockaction
2014-06-12,4205,0,a,Hoy #Apple Inc. $AAPL cerró a $92.2101.
2014-06-12,4206,0,a,"@MandysMounds I had way  too much, take a $AAPL break. Spend some of the money on my bike and my trip to Sturgis."
2014-06-12,4207,0,a, Here we go again! can I double member money 10 times today? $AAPL $GS $LNKD $SPY $FB already done it 7 times! …
2014-06-12,4208,0,a,$AAPL TIMTIMTIMTIMBERRRRRRRRRRRRRRRRRRRRR keep pumpin u scumbagzzzzzzzzzzzzzzzzzzzzzz
2014-06-12,4209,0,a,500 $AAPL JAN-15 80 CALL $13.86 SPRD AMEX 6/12/2014 6:05:00 PM Trade Value $ 693000 
2014-06-12,4210,0,a, Great to be up $20k just after the bell today!  #trading algorithms $AAPL $FB $SPY  and others h…
2014-06-12,4211,0,a,"$NFLX  going back up - for the green
$PCLN -what can any1 say it's an ATM
$AAPL - taking a breather but not 4 long. NEWS coming like $TSLA"
2014-06-12,4212,0,a, Starbucks wants to energize you and your device. Via @usatoday  #tech #iPhone $SBUX $PG $AAPL
